Customer Id,Name-Mont,Month date,Join date,Last date,Complain,Hour,First Name,Last Name,email id,Number,Name-com,Services,gender,Month,Final,State,Region,Monthcount,Connection type,Plan,Plan Category,Capacity,Data Utilization1,Data Uti Cat,Upgradation Type,Data Usage,Data Utilization,Week,Response time sec,Wait time s,Call Time sec,Complain Type,Final detail,Ticket ID,Status,joining duration,Complain and date duration,closer date,day,SLA Category,Technical Knowledge,Resolution Provide,Call take time,Final Score,Reason
S1210,S1210-8,7-Aug-21,7-Aug-21,,8-Aug-21,20,Goldie,Lackemann,glackemann5t@jiathis.com,8432468246,Goldie-Lackemann,"Voice,Data",Male,Aug,New,Meghalaya,North-East,8,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-32,39,30-40,270,Data Speed Issue,FCR,T3-8441,Close,,,8-Aug-21,0,Within SLA,1,4,3,3,
S1210,S1210-8,7-Aug-21,7-Aug-21,,11-Aug-21,19,Goldie,Lackemann,glackemann5t@jiathis.com,8432468246,Goldie-Lackemann,"Voice,Data",Male,Aug,New,Meghalaya,North-East,8,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-32,39,30-40,248,Internet Not Working/Mobile setting,FCR,T3-8442,Close,,,11-Aug-21,0,Within SLA,3,4,3,3,
S1210,S1210-9,6-Sep-21,7-Aug-21,,7-Sep-21,18,Goldie,Lackemann,glackemann5t@jiathis.com,8432468246,Goldie-Lackemann,"Voice,Data",Male,Sep,Retain,Meghalaya,North-East,9,Prepaid,199,Till 1.5 GB,45,73.33,61-80,Plan 299 3 GB+1 OTT,33,< 90 %,Week-37,34,30-40,155,Data Speed Issue,FCR,T3-8443,Close,,,7-Sep-21,0,Within SLA,5,4,3,4,
S1211,S1211-10,8-Oct-21,9-Aug-21,,12-Oct-21,15,Queenie,Paoloni,qpaoloni5u@tumblr.com,8432468262,Queenie-Paoloni,"Voice,Data",Female,Oct,Retain,Meghalaya,North-East,10,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-41,87,> 60,715,Internet Not Working/Mobile setting,FCR,T3-8444,Close,,,12-Oct-21,0,Within SLA,2,5,1,3,
S1211,S1211-11,7-Nov-21,9-Aug-21,,8-Nov-21,3,Queenie,Paoloni,qpaoloni5u@tumblr.com,8432468262,Queenie-Paoloni,"Voice,Data",Female,Nov,Retain,Meghalaya,North-East,11,Prepaid,199,Till 1.5 GB,45,57.78,50-60,Plan 299 3 GB+1 OTT,26,< 90 %,Week-46,115,> 60,314,Internet Not Working/Mobile setting,FCR,T3-8445,Close,,,8-Nov-21,0,Within SLA,5,5,2,4,
S1211,S1211-12,7-Dec-21,9-Aug-21,,8-Dec-21,18,Queenie,Paoloni,qpaoloni5u@tumblr.com,8432468262,Queenie-Paoloni,"Voice,Data",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,62.22,61-80,Plan 299 3 GB+1 OTT,28,< 90 %,Week-50,138,> 60,444,NW Fluctuation,FCR,T3-8446,Close,,,8-Dec-21,0,Within SLA,5,5,0,3,
S1211,S1211-9,8-Sep-21,9-Aug-21,,9-Sep-21,21,Queenie,Paoloni,qpaoloni5u@tumblr.com,8432468262,Queenie-Paoloni,"Voice,Data",Female,Sep,Retain,Meghalaya,North-East,9,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-37,84,> 60,812,Data Speed Issue,FCR,T3-8447,Close,,,9-Sep-21,0,Within SLA,2,4,0,2,
S1212,S1212-12,8-Dec-21,9-Sep-21,,9-Dec-21,10,Cathie,Blinkhorn,cblinkhorn5v@tamu.edu,8432468274,Cathie-Blinkhorn,"Voice,Data",Male,Dec,Retain,Meghalaya,North-East,12,Postpaid,399,Till 3.5 GB,105,95.24,> 95,Plan 499 5 GB+1 OTT,100,> 90%,Week-50,76,> 60,480,Volte related Issue,FCR,T3-8448,Close,,,9-Dec-21,0,Within SLA,3,5,2,3,
S1212,S1212-9,9-Sep-21,9-Sep-21,,10-Sep-21,20,Cathie,Blinkhorn,cblinkhorn5v@tamu.edu,8432468274,Cathie-Blinkhorn,"Voice,Data",Male,Sep,Retain,Meghalaya,North-East,9,Postpaid,399,Till 3.5 GB,105,86.67,81-90,Plan 349 5 GB,91,< 90 %,Week-37,24,21-30,366,Weak indoor Coverage,FCR,T3-8449,Close,,,10-Sep-21,0,Within SLA,4,5,4,4,
S1213,S1213-9,19-Sep-21,19-Sep-21,,20-Sep-21,10,Desi,Deave,ddeave5w@thetimes.co.uk,8432468290,Desi-Deave,"text,voice,data,Video",Female,Sep,New,Meghalaya,North-East,9,Prepaid,299,Till 2.5 GB,75,78.67,61-80,Plan 399 4 GB+1 OTT,59,< 90 %,Week-39,147,> 60,309,Internet Not Working/Mobile setting,FCR,T3-8450,Close,,,20-Sep-21,0,Within SLA,4,5,2,4,
S1213,S1213-9,19-Sep-21,19-Sep-21,,23-Sep-21,14,Desi,Deave,ddeave5w@thetimes.co.uk,8432468290,Desi-Deave,"text,voice,data,Video",Female,Sep,New,Meghalaya,North-East,9,Prepaid,299,Till 2.5 GB,75,78.67,61-80,Plan 399 4 GB+1 OTT,59,< 90 %,Week-39,147,> 60,175,NW Fluctuation,FCR,T3-8451,Close,,,23-Sep-21,0,Within SLA,2,4,2,3,
S1214,S1214-11,12-Nov-21,13-Sep-21,,13-Nov-21,21,Rosalia,Unitt,runitt5x@elegantthemes.com,8432468294,Rosalia-Unitt,"Voice,Data",Female,Nov,Retain,Meghalaya,North-East,11,Prepaid,199,Till 1.5 GB,45,57.78,50-60,Plan 299 3 GB+1 OTT,26,< 90 %,Week-46,12,20-Nov,880,Weak indoor Coverage,FCR,T3-8452,Close,,,13-Nov-21,0,Within SLA,5,5,5,5,
S1214,S1214-9,13-Sep-21,13-Sep-21,,14-Sep-21,18,Rosalia,Unitt,runitt5x@elegantthemes.com,8432468294,Rosalia-Unitt,"Voice,Data",Female,Sep,New,Meghalaya,North-East,9,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-38,109,> 60,718,DND service related,FCR,T3-8453,Close,,,14-Sep-21,0,Within SLA,4,5,0,3,
S1215,S1215-10,3-Oct-21,3-Sep-21,,7-Oct-21,17,Trenton,Hogbin,thogbin5y@t.co,8432468298,Trenton-Hogbin,"Voice,Data",Female,Oct,Retain,Meghalaya,North-East,10,Prepaid,199,Till 1.5 GB,45,68.89,61-80,Plan 299 3 GB+1 OTT,31,< 90 %,Week-41,9,0-10,557,Data Speed Issue,FCR,T3-8454,Close,,,7-Oct-21,0,Within SLA,5,5,5,5,
S1215,S1215-11,2-Nov-21,3-Sep-21,,3-Nov-21,5,Trenton,Hogbin,thogbin5y@t.co,8432468298,Trenton-Hogbin,"Voice,Data",Female,Nov,Retain,Meghalaya,North-East,11,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-45,5,0-10,486,Data Speed Issue,FCR,T3-8455,Close,,,3-Nov-21,0,Within SLA,4,4,5,4,
S1216,S1216-11,28-Nov-21,28-Dec-21,,29-Nov-21,11,Dyna,Dent,ddent5z@army.mil,8432468330,Dyna-Dent,"text,voice",Female,Nov,Retain,Meghalaya,North-East,11,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-49,54,50-60,425,Call Quality,FCR,T3-8456,Close,,,29-Nov-21,0,Within SLA,5,5,2,4,
S1216,S1216-11,28-Nov-21,28-Dec-21,,2-Dec-21,10,Dyna,Dent,ddent5z@army.mil,8432468330,Dyna-Dent,"text,voice",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-49,54,50-60,178,NW Fluctuation,FCR,T3-8457,Close,,,2-Dec-21,0,Within SLA,5,5,2,4,
S1216,S1216-12,28-Dec-21,28-Dec-21,,5-Dec-21,20,Dyna,Dent,ddent5z@army.mil,8432468330,Dyna-Dent,"text,voice",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-53,18,20-Nov,787,NW Fluctuation,FCR,T3-8458,Close,,,5-Dec-21,0,Within SLA,4,4,5,4,
S1218,S1218-11,21-Nov-21,21-Nov-21,,25-Nov-21,17,Ingram,Dumberrill,idumberrill61@studiopress.com,8432468342,Ingram-Dumberrill,"text,voice,data,Video",Male,Nov,Retain,Meghalaya,North-East,11,Prepaid,299,Till 2.5 GB,75,73.33,61-80,Plan 399 4 GB+1 OTT,55,< 90 %,Week-48,117,> 60,375,DND service related,FCR,T3-8459,Close,,,25-Nov-21,0,Within SLA,4,4,1,3,
S1218,S1218-12,21-Dec-21,21-Nov-21,,22-Dec-21,18,Ingram,Dumberrill,idumberrill61@studiopress.com,8432468342,Ingram-Dumberrill,"text,voice,data,Video",Male,Dec,Retain,Meghalaya,North-East,12,Prepaid,299,Till 2.5 GB,75,86.67,81-90,Plan249 4 GB,65,< 90 %,Week-52,21,21-30,854,Data Speed Issue,FCR,T3-8460,Close,,,22-Dec-21,0,Within SLA,4,5,4,4,
S1219,S1219-10,27-Oct-21,27-Oct-21,,3-Nov-21,14,Alfy,Winchurch,awinchurch62@latimes.com,8432468346,Alfy-Winchurch,"text,voice,data,Video",Male,Nov,New,Meghalaya,North-East,11,Prepaid,299,Till 2.5 GB,75,100,> 95,Plan 399 4.5 GB+1 OTT,75,> 90%,Week-44,30,21-30,262,Data Speed Issue,FCR,T3-8461,Close,,,3-Nov-21,0,Within SLA,5,5,4,5,
S1220,S1220-11,22-Nov-21,23-Oct-21,,23-Nov-21,9,Dulcie,Massingberd,dmassingberd63@craigslist.org,8432468354,Dulcie-Massingberd,"Voice,Data",Male,Nov,Retain,Meghalaya,North-East,11,Prepaid,199,Till 1.5 GB,45,68.89,61-80,Plan 299 3 GB+1 OTT,31,< 90 %,Week-48,53,50-60,144,DND service related,FCR,T3-8462,Close,,,23-Nov-21,0,Within SLA,5,5,2,4,
S1220,S1220-12,22-Dec-21,23-Oct-21,,26-Dec-21,14,Dulcie,Massingberd,dmassingberd63@craigslist.org,8432468354,Dulcie-Massingberd,"Voice,Data",Male,Dec,Retain,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,88.89,81-90,Plan 249 3 GB,40,< 90 %,Week-52,51,50-60,632,Call Quality,FCR,T3-8463,Close,,,26-Dec-21,0,Within SLA,5,4,2,4,
S1221,S1221-11,22-Nov-21,22-Dec-21,,23-Nov-21,0,Mahalia,Gelland,mgelland64@state.tx.us,8432468358,Mahalia-Gelland,"text,voice,data,Video",Male,Nov,New,Meghalaya,North-East,11,Prepaid,299,Till 2.5 GB,75,100,> 95,Plan 399 4.5 GB+1 OTT,75,> 90%,Week-48,150,> 60,572,Internet Not Working/Mobile setting,FCR,T3-8464,Close,,,23-Nov-21,0,Within SLA,0,4,0,1,
S1222,S1222-12,8-Dec-21,8-Nov-21,,9-Dec-21,16,Fiann,Randleson,frandleson65@cdbaby.com,8432468374,Fiann-Randleson,"text,voice",Male,Dec,Retain,Meghalaya,North-East,12,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-50,23,21-30,202,Volte related Issue,FCR,T3-8466,Close,,,9-Dec-21,0,Within SLA,5,5,4,5,
S1222,S1222-12,8-Dec-21,8-Nov-21,,12-Dec-21,17,Fiann,Randleson,frandleson65@cdbaby.com,8432468374,Fiann-Randleson,"text,voice",Male,Dec,Retain,Meghalaya,North-East,12,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-50,23,21-30,233,NW Fluctuation,FCR,T3-8465,Close,,,12-Dec-21,0,Within SLA,4,5,4,4,
S1223,S1223-12,11-Dec-21,11-Nov-21,,12-Dec-21,12,Dore,Liff,dliff66@com.com,8432468378,Dore-Liff,"text,voice,data,Video",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,299,Till 2.5 GB,75,86.67,81-90,Plan249 4 GB,65,< 90 %,Week-50,94,> 60,463,NW Fluctuation,FCR,T3-8467,Close,,,12-Dec-21,0,Within SLA,3,5,3,4,
S1224,S1224-12,4-Dec-21,4-Dec-21,,5-Dec-21,15,Rozalin,Barstowk,rbarstowk67@unc.edu,8432468394,Rozalin-Barstowk,"Voice,Data",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,100,> 95,Plan 299 3 GB+1 OTT,45,> 90%,Week-49,6,0-10,809,Data Speed Issue,FCR,T3-8468,Close,,,5-Dec-21,0,Within SLA,3,5,5,4,
S1224,S1224-12,4-Dec-21,4-Dec-21,,8-Dec-21,18,Rozalin,Barstowk,rbarstowk67@unc.edu,8432468394,Rozalin-Barstowk,"Voice,Data",Female,Dec,Retain,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,100,> 95,Plan 299 3 GB+1 OTT,45,> 90%,Week-49,6,0-10,387,DND service related,FCR,T3-8469,Close,,,8-Dec-21,0,Within SLA,5,4,5,5,
S1225,S1225-12,20-Dec-21,20-Dec-21,,21-Dec-21,22,Wernher,Van Schafflaer,wvanschafflaer68@google.cn,8432468430,Wernher-Van Schafflaer,"Voice,Data",Female,Dec,New,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-52,33,30-40,275,Call Quality,FCR,T3-8470,Close,,,21-Dec-21,0,Within SLA,4,4,3,4,
S1225,S1225-12,20-Dec-21,20-Dec-21,,24-Dec-21,19,Wernher,Van Schafflaer,wvanschafflaer68@google.cn,8432468430,Wernher-Van Schafflaer,"Voice,Data",Female,Dec,New,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-52,33,30-40,486,Msg related,FCR,T3-8471,Close,,,24-Dec-21,0,Within SLA,2,5,3,3,
S1227,S1227-12,22-Dec-21,22-Dec-21,,23-Dec-21,11,Chrissie,Robey,crobey6a@hatena.ne.jp,8432468438,Chrissie-Robey,"Voice,Data",Male,Dec,New,Meghalaya,North-East,12,Prepaid,199,Till 1.5 GB,45,88.89,81-90,Plan 249 3 GB,40,< 90 %,Week-52,36,30-40,415,Simcard issue,FCR,T3-8472,Close,,,23-Dec-21,0,Within SLA,5,5,3,4,
S1230,S1230-1,17-Jan-21,17-Jan-21,16-Jul-21,18-Jan-21,1,Stacee,Jentet,sjentet6d@yolasite.com,8432468478,Stacee-Jentet,"Voice,Data",Female,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-4,21,21-30,293,Weak indoor Coverage,FCR,T3-8473,Close,180,179,18-Jan-21,0,Within SLA,4,5,4,4,
S1230,S1230-2,16-Feb-21,17-Jan-21,16-Jul-21,23-Feb-21,16,Stacee,Jentet,sjentet6d@yolasite.com,8432468478,Stacee-Jentet,"Voice,Data",Female,Feb,Retain,Nagaland,North-East,2,Prepaid,199,Till 1.5 GB,45,100,> 95,Plan 299 3 GB+1 OTT,45,> 90%,Week-8,132,> 60,144,Internet Not Working/Mobile setting,FCR,T3-8474,Close,180,143,23-Feb-21,0,Within SLA,5,5,3,4,
S1230,S1230-3,18-Mar-21,17-Jan-21,16-Jul-21,19-Mar-21,21,Stacee,Jentet,sjentet6d@yolasite.com,8432468478,Stacee-Jentet,"Voice,Data",Female,Mar,Retain,Nagaland,North-East,3,Prepaid,199,Till 1.5 GB,45,55.56,50-60,Plan 299 3 GB+1 OTT,25,< 90 %,Week-12,134,> 60,666,Weak indoor Coverage,FCR,T3-8475,Close,180,119,19-Mar-21,0,Within SLA,5,4,0,3,
S1231,S1231-1,15-Jan-21,15-Jan-21,14-Jun-21,16-Jan-21,21,Barbee,Bowyer,bbowyer6e@moonfruit.com,8432468482,Barbee-Bowyer,"Voice,Data",Male,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,68.89,61-80,Plan 299 3 GB+1 OTT,31,< 90 %,Week-3,90,> 60,159,Data Speed Issue,No FCR,T3-8476,Close,150,149,17-Jan-21,1,Above SLA,0,2,2,1,"Near by area Utilize ,New Solution require"
S1231,S1231-2,14-Feb-21,15-Jan-21,14-Jun-21,15-Feb-21,19,Barbee,Bowyer,bbowyer6e@moonfruit.com,8432468482,Barbee-Bowyer,"Voice,Data",Male,Feb,Retain,Nagaland,North-East,2,Prepaid,199,Till 1.5 GB,45,80,61-80,Plan 299 3 GB+1 OTT,36,< 90 %,Week-8,82,> 60,283,Call Quality,FCR,T3-8477,Close,150,119,15-Feb-21,0,Within SLA,4,5,3,4,
S1231,S1231-4,15-Apr-21,15-Jan-21,14-Jun-21,16-Apr-21,14,Barbee,Bowyer,bbowyer6e@moonfruit.com,8432468482,Barbee-Bowyer,"Voice,Data",Male,Apr,Retain,Nagaland,North-East,4,Prepaid,199,Till 1.5 GB,45,80,61-80,Plan 299 3 GB+1 OTT,36,< 90 %,Week-16,49,40-50,436,Volte related Issue,FCR,T3-8478,Close,150,59,16-Apr-21,0,Within SLA,5,5,3,4,
S1233,S1233-3,3-Mar-21,1-Feb-21,2-Apr-21,4-Mar-21,18,Carlita,Purkis,cpurkis6g@wired.com,8432468510,Carlita-Purkis,"Voice,Data",Male,Mar,Retain,Nagaland,North-East,3,Postpaid,399,Till 3.5 GB,105,81.9,81-90,Plan 349 5 GB,86,< 90 %,Week-10,110,> 60,659,Bill Related Query,FCR,T3-8479,Close,60,29,4-Mar-21,0,Within SLA,5,5,1,4,
S1234,S1234-1,9-Jan-21,9-Jan-21,10-Mar-21,10-Jan-21,20,Abeu,Care,acare6h@hubpages.com,8432468526,Abeu-Care,"Voice,Data",Male,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-2,92,> 60,502,Volte related Issue,FCR,T3-8480,Close,60,59,10-Jan-21,0,Within SLA,4,5,2,4,
S1234,S1234-2,8-Feb-21,9-Jan-21,10-Mar-21,9-Feb-21,14,Abeu,Care,acare6h@hubpages.com,8432468526,Abeu-Care,"Voice,Data",Male,Feb,Retain,Nagaland,North-East,2,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-7,136,> 60,822,Call Quality,FCR,T3-8481,Close,60,29,9-Feb-21,0,Within SLA,2,4,2,3,
S1235,S1235-2,22-Feb-21,22-Feb-21,23-May-21,23-Feb-21,14,Roda,Cornell,rcornell6i@google.com,8432468546,Roda-Cornell,"Voice,Data",Male,Feb,Retain,Nagaland,North-East,2,Postpaid,399,Till 3.5 GB,105,87.62,81-90,Plan 349 5 GB,92,< 90 %,Week-9,9,0-10,323,Volte related Issue,FCR,T3-8482,Close,90,89,23-Feb-21,0,Within SLA,4,4,5,4,
S1235,S1235-3,24-Mar-21,22-Feb-21,23-May-21,25-Mar-21,9,Roda,Cornell,rcornell6i@google.com,8432468546,Roda-Cornell,"Voice,Data",Male,Mar,Retain,Nagaland,North-East,3,Postpaid,399,Till 3.5 GB,105,100,> 95,Plan 499 5 GB+1 OTT,105,> 90%,Week-13,144,> 60,228,Volte related Issue,FCR,T3-8483,Close,90,59,25-Mar-21,0,Within SLA,4,5,2,4,
S1235,S1235-4,23-Apr-21,22-Feb-21,23-May-21,24-Apr-21,18,Roda,Cornell,rcornell6i@google.com,8432468546,Roda-Cornell,"Voice,Data",Male,Apr,Retain,Nagaland,North-East,4,Postpaid,399,Till 3.5 GB,105,93.33,> 90,Plan 499 5 GB+1 OTT,98,> 90%,Week-17,42,40-50,464,Volte related Issue,FCR,T3-8486,Close,90,29,24-Apr-21,0,Within SLA,5,5,3,4,
S1235,S1235-4,23-Apr-21,22-Feb-21,23-May-21,27-Apr-21,7,Roda,Cornell,rcornell6i@google.com,8432468546,Roda-Cornell,"Voice,Data",Male,Apr,Retain,Nagaland,North-East,4,Postpaid,399,Till 3.5 GB,105,93.33,> 90,Plan 499 5 GB+1 OTT,98,> 90%,Week-17,42,40-50,445,Bill Related Query,FCR,T3-8484,Close,90,26,27-Apr-21,0,Within SLA,0,4,3,2,
S1235,S1235-4,23-Apr-21,22-Feb-21,23-May-21,30-Apr-21,13,Roda,Cornell,rcornell6i@google.com,8432468546,Roda-Cornell,"Voice,Data",Male,May,Retain,Nagaland,North-East,5,Postpaid,399,Till 3.5 GB,105,93.33,> 90,Plan 499 5 GB+1 OTT,98,> 90%,Week-17,42,40-50,346,Call Quality,FCR,T3-8485,Close,90,23,30-Apr-21,0,Within SLA,4,5,3,4,
S1236,S1236-1,1-Jan-21,1-Jan-21,2-Mar-21,2-Jan-21,9,Freddy,Mertin,fmertin6j@soundcloud.com,8432468558,Freddy-Mertin,"Voice,Data",Female,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-1,82,> 60,283,Data Speed Issue,No FCR,T3-8487,Close,60,59,3-Jan-21,1,Above SLA,0,1,2,1,New site already plan onair in 150 days
S1236,S1236-1,1-Jan-21,1-Jan-21,2-Mar-21,5-Jan-21,22,Freddy,Mertin,fmertin6j@soundcloud.com,8432468558,Freddy-Mertin,"Voice,Data",Female,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-1,82,> 60,503,Msg related,FCR,T3-8488,Close,60,56,5-Jan-21,0,Within SLA,5,4,0,3,
S1237,S1237-1,16-Jan-21,16-Jan-21,15-Feb-21,17-Jan-21,11,Chanda,Quarmby,cquarmby6k@newyorker.com,8432468566,Chanda-Quarmby,"text,voice",Male,Jan,New,Nagaland,North-East,1,Prepaid,99,Voice Only,,,,Plan 199 2 GB,,,Week-3,31,30-40,381,Coverage Issue,No FCR,T3-8489,Close,30,29,18-Jan-21,1,Above SLA,0,0,3,1,Near site Site Public issue
S1238,S1238-1,5-Jan-21,5-Jan-21,5-Apr-21,6-Jan-21,20,Jacquenette,Keys,jkeys6l@google.nl,8432468574,Jacquenette-Keys,"Voice,Data",Female,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-2,145,> 60,760,Weak indoor Coverage,FCR,T3-8491,Close,90,89,6-Jan-21,0,Within SLA,4,4,2,3,
S1238,S1238-1,5-Jan-21,5-Jan-21,5-Apr-21,9-Jan-21,9,Jacquenette,Keys,jkeys6l@google.nl,8432468574,Jacquenette-Keys,"Voice,Data",Female,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-2,145,> 60,884,Data Speed Issue,No FCR,T3-8490,Close,90,86,10-Jan-21,1,Above SLA,1,1,3,2,Near by area media issue
S1238,S1238-3,6-Mar-21,5-Jan-21,5-Apr-21,7-Mar-21,21,Jacquenette,Keys,jkeys6l@google.nl,8432468574,Jacquenette-Keys,"Voice,Data",Female,Mar,Retain,Nagaland,North-East,3,Prepaid,199,Till 1.5 GB,45,60,50-60,Plan 299 3 GB+1 OTT,27,< 90 %,Week-10,62,> 60,265,Weak indoor Coverage,FCR,T3-8492,Close,90,29,7-Mar-21,0,Within SLA,5,4,2,4,
S1239,S1239-1,23-Jan-21,23-Jan-21,22-Feb-21,24-Jan-21,9,Dougie,Serfati,dserfati6m@blog.com,8432468582,Dougie-Serfati,"text,voice,data,Video",Male,Jan,New,Nagaland,North-East,1,Prepaid,299,Till 2.5 GB,75,93.33,> 90,Plan 399 4.5 GB+1 OTT,70,> 90%,Week-4,122,> 60,474,Internet Not Working/Mobile setting,FCR,T3-8493,Close,30,29,24-Jan-21,0,Within SLA,5,4,0,3,
S1240,S1240-3,13-Mar-21,13-Mar-21,9-Sep-21,14-Mar-21,16,Deeann,Seilmann,dseilmann6n@so-net.ne.jp,8432468594,Deeann-Seilmann,"Voice,Data",Female,Mar,Retain,Nagaland,North-East,3,Prepaid,199,Till 1.5 GB,45,80,61-80,Plan 299 3 GB+1 OTT,36,< 90 %,Week-11,39,30-40,358,Internet Not Working/Mobile setting,FCR,T3-8494,Close,180,179,14-Mar-21,0,Within SLA,4,5,3,4,
S1240,S1240-4,12-Apr-21,13-Mar-21,9-Sep-21,16-Apr-21,20,Deeann,Seilmann,dseilmann6n@so-net.ne.jp,8432468594,Deeann-Seilmann,"Voice,Data",Female,Apr,Retain,Nagaland,North-East,4,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-16,104,> 60,554,Call Quality,FCR,T3-8495,Close,180,146,16-Apr-21,0,Within SLA,2,4,3,3,
S1240,S1240-6,11-Jun-21,13-Mar-21,9-Sep-21,12-Jun-21,14,Deeann,Seilmann,dseilmann6n@so-net.ne.jp,8432468594,Deeann-Seilmann,"Voice,Data",Female,Jun,Retain,Nagaland,North-East,6,Prepaid,199,Till 1.5 GB,45,86.67,81-90,Plan 249 3 GB,39,< 90 %,Week-24,113,> 60,408,Call Quality,FCR,T3-8496,Close,180,89,12-Jun-21,0,Within SLA,5,5,0,3,
S1241,S1241-1,5-Jan-21,5-Jan-21,4-Feb-21,6-Jan-21,17,Dannie,Peachey,dpeachey6o@sun.com,9033992205,Dannie-Peachey,"Voice,Data",Male,Jan,New,Nagaland,North-East,1,Prepaid,199,Till 1.5 GB,45,84.44,81-90,Plan 249 3 GB,38,< 90 %,Week-2,60,50-60,293,Coverage Issue,No FCR,T3-8497,Close,30,29,7-Jan-21,1,Above SLA,2,1,2,2,No coverage near by area
S1243,S1243-2,9-Feb-21,9-Feb-21,10-Apr-21,10-Feb-21,21,Valentia,Skentelbery,vskentelbery6q@illinois.edu,9033992229,Valentia-Skentelbery,"Voice,Data",Male,Feb,New,Nagaland,North-East,2,Prepaid,199,Till 1.5 GB,45,84.44,81-90,Plan 249 3 GB,38,< 90 %,Week-7,65,> 60,504,Data Speed Issue,No FCR,T3-8498,Close,60,59,11-Feb-21,1,Above SLA,3,2,2,2,Near by area media issue
S1243,S1243-2,9-Feb-21,9-Feb-21,10-Apr-21,13-Feb-21,12,Valentia,Skentelbery,vskentelbery6q@illinois.edu,9033992229,Valentia-Skentelbery,"Voice,Data",Male,Feb,New,Nagaland,North-East,2,Prepaid,199,Till 1.5 GB,45,84.44,81-90,Plan 249 3 GB,38,< 90 %,Week-7,65,> 60,363,Weak indoor Coverage,FCR,T3-8499,Close,60,56,13-Feb-21,0,Within SLA,1,4,1,2,
S1243,S1243-3,11-Mar-21,9-Feb-21,10-Apr-21,12-Mar-21,14,Valentia,Skentelbery,vskentelbery6q@illinois.edu,9033992229,Valentia-Skentelbery,"Voice,Data",Male,Mar,Retain,Nagaland,North-East,3,Prepaid,199,Till 1.5 GB,45,100,> 95,Plan 299 3 GB+1 OTT,45,> 90%,Week-11,10,0-10,246,Data Speed Issue,No FCR,T3-8500,Close,60,29,13-Mar-21,1,Above SLA,0,1,5,2,Near by area media issue
S1244,S1244-2,20-Feb-21,20-Feb-21,21-May-21,21-Feb-21,4,Weylin,Unwins,wunwins6r@wikispaces.com,9033992249,Weylin-Unwins,"Voice,Data",Female,Feb,New,Nagaland,North-East,2,Postpaid,399,Till 3.5 GB,105,94.29,> 90,Plan 499 5 GB+1 OTT,99,> 90%,Week-8,90,> 60,706,Call Quality,FCR,T3-8502,Close,90,89,21-Feb-21,0,Within SLA,3,4,0,2,
